NumeroEstudiante;RUN;Cohorte;Bloqueo;Causal_Bloqueo;Ultima_carga;Fecha_logro;Logro
475432;9805410;2014-01;N;Sin Bloqueo;2020-01;2020-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
426667;22443744;2006-01;S;CAMBIO DE PLAN O CARRERA;2009-02;2009-01;5 SEMESTRE
440583;22857453;2006-01;N;Sin Bloqueo;2018-02;2012-01;10 SEMESTRE - EGRESO
527240;8041414;2005-01;S;CAMBIO DE PLAN O CARRERA;2007-02;2007-01;5 SEMESTRE
454922;19481626;2005-01;S;ALUMNO EGRESADO;2009-02;2009-02;10 SEMESTRE - EGRESO
515833;17835521;2008-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2010-02;2009-02;2 SEMESTRE
447287;19637164;2013-01;S;ALUMNO CON DEUDA MOROSA;2016-02;2016-02;4 SEMESTRE
488053;23711721;2006-01;S;ALUMNO CON DEUDA MOROSA;2006-01;2006-01;INGRESO
458111;5136810;2008-01;S;ALUMNO CON DEUDA MOROSA;2008-01;2008-01;INGRESO
520537;9332482;2007-01;S;ALUMNO LICENCIADO;2016-02;2016-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
469452;19713366;2006-01;S;ALUMNO CON DEUDA MOROSA;2009-01;2009-01;3 SEMESTRE
398200;22079606;2005-01;S;ALUMNO EGRESADO;2009-02;2009-02;10 SEMESTRE - EGRESO
612728;5257621;2007-01;S;ALUMNO CON DEUDA MOROSA;2008-02;2008-01;1 SEMESTRE
531006;15912022;2008-02;N;Sin Bloqueo;2019-02;2019-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
636062;24854939;2009-01;S;ALUMNO LICENCIADO;2017-02;2017-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
386729;22196330;2007-01;S;SUSPENSION DE ESTUDIOS;2007-02;2007-01;INGRESO
648156;7754837;2009-01;N;Sin Bloqueo;2019-01;2019-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
513099;15967778;2008-01;S;CAMBIO DE PLAN O CARRERA;2014-01;2014-01;7 SEMESTRE
519522;22225698;2008-01;S;ALUMNO EGRESADO;2014-02;2014-02;10 SEMESTRE - EGRESO
557617;12849400;2006-01;S;ALUMNO CON DEUDA MOROSA;2009-02;2009-01;4 SEMESTRE
398600;11361932;2006-01;S;ALUMNO CON DEUDA MOROSA;2014-02;2014-02;10 SEMESTRE - EGRESO
608538;14051177;2007-01;S;ALUMNO CON DEUDA MOROSA;2007-01;2007-01;INGRESO
462603;10041624;2006-01;N;Sin Bloqueo;2016-02;2016-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
484539;17624537;2007-01;S;ALUMNO CON DEUDA MOROSA;2008-01;2007-01;INGRESO
528387;4503137;2006-01;S;ALUMNO CON DEUDA MOROSA;2007-02;2007-01;1 SEMESTRE
535224;12029787;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2005-02;2005-01;INGRESO
601582;4751480;2007-01;S;ALUMNO LICENCIADO;2011-02;2011-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
528195;25137263;2013-01;N;Sin Bloqueo;2013-01;2013-01;INGRESO
497196;22488570;2005-01;S;ALUMNO LICENCIADO;2015-01;2015-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
555049;9002740;2006-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2006-01;2006-01;INGRESO
411379;9702314;2008-01;S;ALUMNO EGRESADO;2015-01;2015-01;10 SEMESTRE - EGRESO
381178;11382433;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2010-01;2008-01;4 SEMESTRE
622023;8611749;2005-01;S;CAMBIO DE PLAN O CARRERA;2009-02;2006-02;2 SEMESTRE
604649;10851774;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2010-02;2010-02;2 SEMESTRE
401002;18221135;2005-01;N;Sin Bloqueo;2009-02;2009-02;10 SEMESTRE - EGRESO
501540;10339763;2007-01;S;ALUMNO CON DEUDA MOROSA;2011-01;2008-02;2 SEMESTRE
432064;10656362;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2005-01;2005-01;INGRESO
556235;6799863;2013-01;S;ALUMNO CON DEUDA MOROSA;2013-01;2013-01;INGRESO
431730;7027294;2007-01;N;Sin Bloqueo;2008-02;2007-01;INGRESO
385731;5906402;2007-01;S;ALUMNO CON DEUDA MOROSA;2013-01;2012-01;5 SEMESTRE
602655;4490438;2007-01;N;Sin Bloqueo;2019-02;2019-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
458328;14429221;2006-01;N;Sin Bloqueo;2020-01;2020-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
556100;15585168;2008-01;N;Sin Bloqueo;2014-02;2014-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
448277;7998174;2006-01;S;CAMBIO DE PLAN O CARRERA;2006-02;2006-01;INGRESO
532029;9287169;2005-01;S;CAMBIO DE PLAN O CARRERA;2009-01;2009-01;6 SEMESTRE - BACHILLER
593351;4891357;2005-01;N;Sin Bloqueo;2019-01;2019-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
625145;9302745;2012-02;N;Sin Bloqueo;2012-02;2012-02;INGRESO
497240;17437727;2010-01;S;SUSPENSION DE ESTUDIOS;-;2011-01;1 SEMESTRE
633484;18282363;2006-01;S;ALUMNO EGRESADO;2010-02;2010-02;10 SEMESTRE - EGRESO
596371;7690135;2019-01;S;ALUMNO EGRESADO;2023-02;2023-02;10 SEMESTRE - EGRESO
642153;15162988;2008-01;S;BLOQUEO POR NO INSCRIPCION;2013-01;2012-01;1 AÑO
551176;21088115;2008-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2018-02;2018-01;INGRESO
417640;12068187;2015-01;N;Sin Bloqueo;2015-02;2015-01;INGRESO
430183;20383375;2010-01;S;ALUMNO LICENCIADO;2017-02;2017-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
456209;14745163;2010-01;N;Sin Bloqueo;2019-02;2019-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
434041;16684233;2006-01;S;BLOQUEO POR NO INSCRIPCION;2013-02;2012-01;3 AÑO
466208;18117000;2007-01;N;Sin Bloqueo;2007-01;2007-01;INGRESO
614445;24806630;2006-01;N;Sin Bloqueo;2013-02;2013-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
641086;9668106;2012-01;S;ALUMNO CON DEUDA MOROSA;2014-01;2014-01;2 SEMESTRE
605691;14892171;2011-01;N;Sin Bloqueo;2019-01;2019-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
645204;6600821;2005-01;N;Sin Bloqueo;2019-02;2019-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
651207;9951834;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS;2005-02;2005-01;INGRESO
489117;25478856;2005-01;N;Sin Bloqueo;2009-02;2009-02;10 SEMESTRE - EGRESO
647693;5798109;2009-01;S;ALUMNO CON DEUDA MOROSA;2012-02;2009-02;1 SEMESTRE
648349;11126682;2009-01;S;ALUMNO EGRESADO;2020-02;2020-02;10 SEMESTRE - EGRESO
582062;19782904;2012-01;N;Sin Bloqueo;2012-02;2012-01;INGRESO
382124;7675651;2008-01;N;Sin Bloqueo;2019-02;2019-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
624732;9133751;2007-01;S;ALUMNO CON DEUDA MOROSA;2007-02;2007-01;INGRESO
530431;9273314;2014-01;S;ALUMNO EGRESADO;2019-02;2019-02;10 SEMESTRE - EGRESO
440364;24293118;2006-01;S;SUSPENSION DE ESTUDIOS;2008-01;2008-01;2 SEMESTRE
372018;12604964;2005-01;S;BLOQUEO POR NO INSCRIPCION;2009-01;2005-01;INGRESO
458423;9284750;2006-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2007-02;2007-01;1 SEMESTRE
600074;16305770;2005-01;S;BLOQUEO POR NO INSCRIPCION;2009-02;2009-02;10 SEMESTRE - EGRESO
471586;15688649;2008-02;S;ALUMNO EGRESADO;2010-01;2010-01;10 SEMESTRE - EGRESO
641006;15570422;2005-01;S;ALUMNO LICENCIADO;2013-01;2005-01;INGRESO
379052;14545753;2006-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2006-01;2006-01;INGRESO
506152;14738047;2001-01;S;BLOQUEO POR NO INSCRIPCION;2001-02;2001-01;INGRESO
445479;13595495;2024-01;N;Sin Bloqueo;2024-02;2024-01;INGRESO
424654;18101403;2006-01;S;ALUMNO CON DEUDA MOROSA;2011-02;2011-02;7 SEMESTRE
459137;8762747;2006-01;N;Sin Bloqueo;2022-02;2022-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
457244;8426757;2013-01;N;Sin Bloqueo;2021-02;2021-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
513052;16310095;2007-01;S;ALUMNO CON DEUDA MOROSA;2008-02;2007-01;INGRESO
635044;11301194;2006-01;N;Sin Bloqueo;2010-02;2006-01;INGRESO
373045;6992739;2007-01;S;ALUMNO CON DEUDA MOROSA;2007-01;2007-01;INGRESO
631091;12584240;2007-01;S;ALUMNO CON DEUDA MOROSA;2010-01;2007-01;INGRESO
490015;17360471;2005-01;N;Sin Bloqueo;2010-02;2005-01;INGRESO
475167;14830038;2009-01;S;ALUMNO CON DEUDA MOROSA;2009-01;2009-01;INGRESO
459737;12163344;2011-01;N;Sin Bloqueo;2018-02;2018-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
460156;25774622;2009-01;N;Sin Bloqueo;2009-02;2009-01;INGRESO
393631;15900815;2006-01;S;ALUMNO CON DEUDA MOROSA;2006-02;2006-01;INGRESO
443018;6375196;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2006-01;2005-01;INGRESO
483750;14148089;2008-01;S;BLOQUEO POR NO INSCRIPCION;2008-02;2008-01;INGRESO
560060;13501412;2007-01;S;BLOQUEO POR NO INSCRIPCION;2011-02;2011-02;10 SEMESTRE- QUINTO AÑO - TITULO - ASISTENTE SOCIAL
553573;13098548;2006-01;N;Sin Bloqueo;2010-02;2010-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
650973;4569751;2004-01;N;Sin Bloqueo;2018-02;2018-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
422466;23294454;2014-01;S;ALUMNO CON DEUDA MOROSA;2017-01;2015-02;3 SEMESTRE
420062;11138406;2005-01;S;BLOQUEO POR NO INSCRIPCION;2007-02;2007-01;2 SEMESTRE
496211;24726571;2011-01;S;BLOQUEO POR NO INSCRIPCION;2016-01;2015-01;4 SEMESTRE
588395;7944294;2008-01;S;ALUMNO EGRESADO;2015-01;2015-01;10 SEMESTRE - EGRESO
650136;19188618;2006-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2006-02;2006-01;INGRESO
480153;8391664;2009-01;N;Sin Bloqueo;2018-02;2018-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
616015;25281926;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2009-01;2007-02;3 SEMESTRE
639044;14034186;2005-01;S;ALUMNO CON DEUDA MOROSA;2006-02;2006-02;2 SEMESTRE
533066;23389591;2005-01;S;BLOQUEO POR NO INSCRIPCION;2007-02;2005-02;1 SEMESTRE
451020;10759716;2005-01;S;ALUMNO LICENCIADO;2011-01;2011-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
633132;11477670;2006-01;S;BLOQUEO FINANCIERO DESERTOR CAE;2006-02;2006-01;INGRESO
631209;16478804;2007-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS;2008-02;2007-01;INGRESO
590280;13238366;2007-01;S;ALUMNO CON DEUDA MOROSA;2007-01;2007-01;INGRESO
549090;7116300;2006-01;N;Sin Bloqueo;2017-01;2017-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
410203;7800964;2006-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2006-01;2006-01;INGRESO
493131;22232160;2008-01;S;ALUMNO CON DEUDA MOROSA;2008-02;2008-01;INGRESO
560264;9299172;2007-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2009-01;2008-01;1 SEMESTRE
572210;20956662;2007-01;N;Sin Bloqueo;2008-01;2007-01;INGRESO
471042;25867652;2005-01;S;ALUMNO EGRESADO;2009-02;2009-02;10 SEMESTRE - EGRESO
388120;14983562;2006-01;S;ALUMNO CON DEUDA MOROSA;2007-02;2007-01;1 SEMESTRE
417211;19968850;2007-01;S;ALUMNO CON DEUDA MOROSA;2007-02;2007-01;INGRESO
514281;14604398;2007-01;S;SUSPENSION DE ESTUDIOS;2008-01;2007-01;INGRESO
580083;5897220;2006-01;S;ALUMNO EGRESADO;2013-01;2013-01;10 SEMESTRE - EGRESO
444081;25456382;2006-01;S;SUSPENSION DE ESTUDIOS;2009-01;2009-01;3 SEMESTRE
489068;9427651;2009-01;S;BLOQUEO POR NO INSCRIPCION;2011-02;2009-01;INGRESO
483513;22152523;2006-01;N;Sin Bloqueo;2010-02;2010-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
400809;16927275;2011-01;S;CAMBIO DE PLAN O CARRERA;2011-02;2011-01;1 SEMESTRE
381244;24191164;2011-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2013-01;2012-01;3 SEMESTRE
621553;20201004;2015-01;N;Sin Bloqueo;2021-02;2021-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
543410;14166725;2006-01;N;Sin Bloqueo;2007-01;2006-02;1 SEMESTRE
509733;16529626;2007-01;S;BLOQUEO POR NO INSCRIPCION;2007-02;2007-01;INGRESO
532433;20276203;2006-01;S;ALUMNO EGRESADO;2012-01;2012-01;10 SEMESTRE - EGRESO
597586;24155877;2010-01;S;SUSPENSION DE ESTUDIOS;2017-01;2016-02;4 SEMESTRE
639311;7512264;2007-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2007-01;2007-01;INGRESO
593259;9416066;2010-01;N;Sin Bloqueo;2016-01;2016-01;10 SEMESTRE - EGRESO
627406;14593090;2010-01;S;SUSPENSION DE ESTUDIOS;2010-02;2010-01;1 SEMESTRE
465802;17784191;2012-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS;2013-02;2012-02;INGRESO
390685;6017418;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS;2005-02;2005-01;INGRESO
562217;19972645;2013-01;N;Sin Bloqueo;2013-02;2013-01;INGRESO
516524;13445025;2006-01;S;ALUMNO LICENCIADO;2010-02;2010-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
485082;4488263;2005-01;S;ALUMNO CON DEUDA MOROSA;2007-02;2005-01;INGRESO
617734;7693415;2007-01;S;BLOQUEO POR NO INSCRIPCION;2008-02;2008-01;1 SEMESTRE
490802;12524716;2008-01;S;BLOQUEO POR NO INSCRIPCION;2016-01;2016-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
581113;23112983;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2005-02;2005-01;INGRESO
397285;15416470;2022-01;N;Sin Bloqueo;2022-01;2022-01;INGRESO
577264;5579670;2006-01;S;ALUMNO CON DEUDA MOROSA;2007-01;2006-02;1 SEMESTRE
525576;12029279;2006-01;S;ALUMNO CON DEUDA MOROSA;2007-02;2006-01;INGRESO
483527;17103536;2008-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2013-02;2013-01;5 SEMESTRE
536082;16939467;2005-01;S;ALUMNO CON DEUDA MOROSA;2005-02;2005-01;INGRESO
398023;20500197;2007-01;S;ALUMNO LICENCIADO;2013-02;2013-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
544185;15639614;2006-01;S;ALUMNO CON DEUDA MOROSA;2006-01;2006-01;INGRESO
531533;8256017;2006-01;S;ALUMNO LICENCIADO;2011-01;2011-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
444365;20436219;2008-01;S;ALUMNO CON DEUDA MOROSA;2011-01;2008-01;INGRESO
469566;7006630;2006-01;S;BLOQUEO DE MATRICULA CONSULTAR EN COBRANZAS;2009-02;2009-02;2 SEMESTRE
486610;21295900;2006-01;S;SUSPENSION DE ESTUDIOS;2012-01;2011-02;4 SEMESTRE
500771;6285986;2011-01;S;SUSPENSION DE ESTUDIOS;2012-01;2011-01;INGRESO
526496;18952069;2006-01;S;ALUMNO EGRESADO;2010-02;2010-02;10 SEMESTRE - EGRESO
430055;23369840;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2005-01;2005-01;INGRESO
583037;6408851;2006-01;S;SUSPENSION DE ESTUDIOS;2006-02;2006-01;INGRESO
422146;10703228;2005-01;S;CAMBIO DE PLAN O CARRERA;2005-02;2005-01;INGRESO
610420;8325873;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2006-01;2006-01;INGRESO
563344;22271466;2006-01;S;ALUMNO LICENCIADO;2011-01;2011-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
560770;8820528;2011-01;S;ALUMNO CON DEUDA MOROSA;2012-01;2011-01;INGRESO
473496;24363147;2008-01;N;Sin Bloqueo;-;2008-01;INGRESO
647240;14640792;2009-01;S;ALUMNO CON DEUDA MOROSA;2009-01;2009-01;INGRESO
365508;4595194;2006-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2007-02;2006-01;INGRESO
514142;7369596;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2005-01;2005-01;INGRESO
522498;24638470;2006-01;S;BLOQUEO POR NO INSCRIPCION;2006-01;2006-01;INGRESO
459010;20085172;2005-01;S;RENUNCIA;-;2005-01;INGRESO
561402;12140965;2006-01;S;SUSPENSION DE ESTUDIOS;2006-02;2006-01;INGRESO
429230;20850040;2005-01;S;SUSPENSION DE ESTUDIOS;2005-01;2005-01;INGRESO
397310;13983518;2009-02;S;BLOQUEO POR NO INSCRIPCION;2016-02;2016-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
554015;12610674;2005-01;S;ALUMNO CON DEUDA MOROSA;2005-02;2005-01;INGRESO
466629;16798968;2010-02;N;Sin Bloqueo;2023-01;2023-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
402266;4215178;2008-01;S;ALUMNO CON DEUDA MOROSA;2010-02;2010-02;5 SEMESTRE
563847;5577452;2008-01;S;ALUMNO LICENCIADO;2017-02;2017-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
580119;18931999;2008-01;S;ALUMNO CON DEUDA MOROSA;2013-02;2013-02;10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL
405225;25095400;2005-01;S;CAMBIO DE PLAN O CARRERA;2009-02;2009-02;5 SEMESTRE
392559;8148306;2005-01;N;Sin Bloqueo;2011-01;2010-01;6 SEMESTRE - BACHILLER
594820;16059793;2011-01;S;SUSPENSION DE ESTUDIOS;2011-02;2011-02;1 SEMESTRE
470090;11834951;2005-01;S;BLOQUEO POR NO INSCRIPCION;2006-02;2006-01;1 SEMESTRE
551543;25739022;2006-01;S;BLOQUEO POR NO INSCRIPCION;-;2006-01;INGRESO
504574;22217800;2006-01;N;Sin Bloqueo;2009-02;2008-01;3 SEMESTRE
467740;20034301;2016-01;S;ALUMNO EGRESADO;2021-01;2021-01;10 SEMESTRE - EGRESO
560453;7662585;2006-01;S;ALUMNO LICENCIADO;2015-01;2015-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
611735;8757278;2007-01;S;ALUMNO LICENCIADO;2014-01;2014-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
522128;19130407;2005-01;S;BLOQUEO POR NO INSCRIPCION;2016-01;2016-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
368736;21834378;2007-01;N;Sin Bloqueo;2017-01;2017-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
619257;14523989;2005-01;S;ALUMNO CON DEUDA MOROSA;2008-02;2008-02;5 SEMESTRE
400623;19598048;2005-01;S;ALUMNO CON DEUDA MOROSA;2010-01;2010-01;5 SEMESTRE
468160;25606214;2005-01;S;ALUMNO EGRESADO;2009-02;2009-02;10 SEMESTRE - EGRESO
409383;18956473;2006-01;N;Sin Bloqueo;2017-01;2017-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
383121;10700316;2005-01;S;ALUMNO CON DEUDA MOROSA;2009-02;2009-02;10 SEMESTRE - EGRESO
460209;4172102;1999-01;S;BLOQUEO POR NO INSCRIPCION;1999-02;1999-01;INGRESO
476468;21827276;2010-01;S;SUSPENSION DE ESTUDIOS;2011-01;2011-01;INGRESO
616563;18625262;2010-01;S;CAMBIO DE PLAN O CARRERA;2010-01;2010-01;INGRESO
462096;7636245;2005-01;S;ALUMNO LICENCIADO;2011-01;2011-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
647185;17564683;2005-01;S;SUSPENSION DE ESTUDIOS;2005-01;2005-01;INGRESO
419144;24826201;2008-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2010-01;2009-02;1 SEMESTRE
424071;16230290;2005-01;S;ALUMNO EGRESADO;2009-02;2009-02;10 SEMESTRE - EGRESO
645737;16748071;2007-01;S;ALUMNO LICENCIADO;2018-01;2018-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
558126;9797823;2005-01;S;SUSPENSION DE ESTUDIOS;-;2005-01;INGRESO
539504;19038309;2006-01;N;Sin Bloqueo;2010-02;2010-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
579738;10314442;2007-01;S;ALUMNO LICENCIADO;2011-02;2011-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
550739;24885033;2007-01;S;ALUMNO LICENCIADO;2011-02;2011-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
560005;20850924;2007-01;S;ALUMNO LICENCIADO;2011-02;2011-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
478078;5388245;2005-01;N;Sin Bloqueo;2005-02;2005-01;INGRESO
599505;4263632;2014-02;S;ALUMNO CON DEUDA MOROSA;2015-01;2014-02;1 SEMESTRE
597637;12481970;2006-01;S;BLOQUEO FINANCIERO DESERTOR CAE;2006-02;2006-01;1 SEMESTRE
522032;9122941;2019-01;N;Sin Bloqueo;2021-02;2020-02;3 SEMESTRE
635794;10307384;2011-01;S;BLOQUEO POR NO INSCRIPCION;2015-01;2013-02;3 SEMESTRE
566061;9797857;2007-01;S;ALUMNO(A) TITULADO(A);2012-02;2012-02;10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL
425431;17401074;2006-01;S;RENUNCIA FINANCIERA;-;2006-01;INGRESO
597230;12830844;2010-01;S;CAMBIO DE PLAN O CARRERA;2010-02;2010-01;INGRESO
608864;23324150;2010-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2012-02;2011-01;1 SEMESTRE
552811;23799364;2008-01;S;ALUMNO LICENCIADO;2018-01;2018-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
641068;20378769;2005-01;S;BLOQUEO POR NO INSCRIPCION;2009-02;2009-02;10 SEMESTRE - EGRESO
381095;8391701;2007-01;S;RENUNCIA FINANCIERA;-;2007-01;INGRESO
378095;18982693;2005-01;N;Sin Bloqueo;2009-02;2009-02;10 SEMESTRE - EGRESO
433040;21263449;2005-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2005-02;2005-01;INGRESO
644818;19546979;2009-01;S;ALUMNO LICENCIADO;2015-02;2015-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
467206;4427014;2005-01;S;BLOQUEO POR NO INSCRIPCION;2010-01;2010-01;10 SEMESTRE - EGRESO
574070;18128580;2005-01;S;ALUMNO CON DEUDA MOROSA;2006-02;2006-02;3 SEMESTRE
589654;16542934;2005-01;S;ALUMNO EGRESADO;2010-02;2010-02;10 SEMESTRE - EGRESO
429014;14201757;2005-01;S;BLOQUEO POR NO INSCRIPCION;2009-02;2009-02;10 SEMESTRE - EGRESO
463033;22477936;2006-01;S;BLOQUEO POR NO INSCRIPCION;2011-02;2011-02;10 SEMESTRE- QUINTO AÑO - TITULO - ASISTENTE SOCIAL
553639;20795515;2010-02;S;ALUMNO EGRESADO;2021-02;2021-02;10 SEMESTRE - EGRESO
412567;20417599;2015-01;N;Sin Bloqueo;2019-02;2019-02;10 SEMESTRE - EGRESO
432971;21895875;2012-01;N;Sin Bloqueo;2020-01;2020-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
652888;24265660;2018-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
